Date,Visitor,Visitor Goals,Home,Home Goals,Extra,Attendance,Length
2022-10-15,Tampa Bay Lightning,2,Pittsburgh Penguins,6,Regular,18416,145
2022-10-15,Vegas Golden Knights,5,Seattle Kraken,2,Regular,17151,152
2022-10-15,Chicago Blackhawks,5,San Jose Sharks,2,Regular,15219,142
2022-10-15,Columbus Blue Jackets,2,St. Louis Blues,5,Regular,18096,139
2022-10-15,Ottawa Senators,2,Toronto Maple Leafs,3,Regular,18709,148
2022-10-15,Montreal Canadiens,1,Washington Capitals,3,Regular,18573,149
2022-10-17,Florida Panthers,3,Boston Bruins,5,Regular,17850,152
2022-10-17,Winnipeg Jets,1,Dallas Stars,4,Regular,17875,142
2022-10-17,Los Angeles Kings,5,Detroit Red Wings,4,OT,15919,155
2022-10-17,Colorado Avalanche,6,Minnesota Wild,3,Regular,17437,156
2022-10-17,Pittsburgh Penguins,2,Montreal Canadiens,3,OT,21105,152
2022-10-17,Anaheim Ducks,4,New York Rangers,6,Regular,18006,149
2022-10-17,Carolina Hurricanes,5,Seattle Kraken,1,Regular,17151,150
2022-10-17,Arizona Coyotes,4,Toronto Maple Leafs,2,Regular,18346,148
2022-10-17,Vancouver Canucks,4,Washington Capitals,6,Regular,18573,152
2022-10-18,Vancouver Canucks,3,Columbus Blue Jackets,4,OT,14060,150
2022-10-18,Vegas Golden Knights,2,Calgary Flames,3,Regular,16944,154
2022-10-18,Buffalo Sabres,4,Edmonton Oilers,2,Regular,16121,155
2022-10-18,Anaheim Ducks,2,New Jersey Devils,4,Regular,10130,149
2022-10-18,Los Angeles Kings,4,Nashville Predators,3,SO,17159,155
2022-10-18,San Jose Sharks,2,New York Islanders,5,Regular,13892,151
2022-10-18,Boston Bruins,5,Ottawa Senators,7,Regular,19811,161
2022-10-18,Philadelphia Flyers,3,Tampa Bay Lightning,2,Regular,19092,151
2022-10-19,Winnipeg Jets,4,Colorado Avalanche,3,OT,18062,146
2022-10-19,Philadelphia Flyers,3,Florida Panthers,4,Regular,17421,158
2022-10-19,St. Louis Blues,4,Seattle Kraken,3,OT,17151,147
2022-10-20,Anaheim Ducks,1,Boston Bruins,2,SO,17850,168
2022-10-20,Nashville Predators,3,Columbus Blue Jackets,5,Regular,14691,157
2022-10-20,Buffalo Sabres,6,Calgary Flames,3,Regular,17080,148
2022-10-20,Carolina Hurricanes,4,Edmonton Oilers,6,Regular,16023,158
2022-10-20,Vancouver Canucks,3,Minnesota Wild,4,OT,17323,149
2022-10-20,Arizona Coyotes,2,Montreal Canadiens,6,Regular,20691,148
2022-10-20,New Jersey Devils,4,New York Islanders,1,Regular,16046,142
2022-10-20,San Jose Sharks,3,New York Rangers,2,OT,17083,147
2022-10-20,Washington Capitals,2,Ottawa Senators,5,Regular,14210,148
2022-10-20,Los Angeles Kings,1,Pittsburgh Penguins,6,Regular,17136,147
2022-10-20,Dallas Stars,2,Toronto Maple Leafs,3,OT,18488,170
2022-10-20,Winnipeg Jets,2,Vegas Golden Knights,5,Regular,17777,139
2022-10-21,Detroit Red Wings,3,Chicago Blackhawks,4,OT,18753,151
2022-10-21,Seattle Kraken,3,Colorado Avalanche,2,Regular,18131,146
2022-10-21,Tampa Bay Lightning,3,Florida Panthers,2,OT,17531,164
2022-10-22,Minnesota Wild,3,Boston Bruins,4,OT,17850,162
2022-10-22,Pittsburgh Penguins,6,Columbus Blue Jackets,3,Regular,18051,155
2022-10-22,Carolina Hurricanes,2,Calgary Flames,3,OT,17210,147
2022-10-22,St. Louis Blues,2,Edmonton Oilers,0,Regular,17102,132
2022-10-22,Dallas Stars,5,Montreal Canadiens,2,Regular,21105,146
2022-10-22,San Jose Sharks,1,New Jersey Devils,2,Regular,11037,151
2022-10-22,Philadelphia Flyers,3,Nashville Predators,1,Regular,17470,154
2022-10-22,Arizona Coyotes,2,Ottawa Senators,6,Regular,15107,149
2022-10-22,New York Islanders,3,Tampa Bay Lightning,5,Regular,19092,149
2022-10-22,Buffalo Sabres,5,Vancouver Canucks,1,Regular,18809,146
2022-10-22,Colorado Avalanche,3,Vegas Golden Knights,2,Regular,18207,149
2022-10-22,Toronto Maple Leafs,4,Winnipeg Jets,1,Regular,15325,143
2022-10-22,Los Angeles Kings,3,Washington Capitals,4,Regular,18573,146
2022-10-23,Seattle Kraken,4,Chicago Blackhawks,5,Regular,14892,146
2022-10-23,Anaheim Ducks,1,Detroit Red Wings,5,Regular,17932,153
2022-10-23,New York Islanders,2,Florida Panthers,3,Regular,16342,146
2022-10-23,Columbus Blue Jackets,5,New York Rangers,1,Regular,18006,143
2022-10-23,San Jose Sharks,3,Philadelphia Flyers,0,Regular,14512,149
2022-10-24,Pittsburgh Penguins,3,Edmonton Oilers,6,Regular,17392,147
2022-10-24,Washington Capitals,6,New Jersey Devils,3,Regular,11405,151
2022-10-24,Dallas Stars,2,Ottawa Senators,4,Regular,12088,149
2022-10-24,Carolina Hurricanes,3,Vancouver Canucks,2,Regular,18775,154
2022-10-24,Toronto Maple Leafs,1,Vegas Golden Knights,3,Regular,17989,155
2022-10-24,St. Louis Blues,0,Winnipeg Jets,4,Regular,13936,138
2022-10-25,Dallas Stars,1,Boston Bruins,3,Regular,17850,147
2022-10-25,Arizona Coyotes,6,Columbus Blue Jackets,3,Regular,14498,153
2022-10-25,Pittsburgh Penguins,1,Calgary Flames,4,Regular,17628,148
2022-10-25,Florida Panthers,2,Chicago Blackhawks,4,Regular,12859,148
2022-10-25,New Jersey Devils,6,Detroit Red Wings,2,Regular,16546,147
2022-10-25,Tampa Bay Lightning,2,Los Angeles Kings,4,Regular,16480,146
2022-10-25,Minnesota Wild,3,Montreal Canadiens,1,Regular,20867,144
2022-10-25,Colorado Avalanche,3,New York Rangers,2,SO,18006,167
2022-10-25,Buffalo Sabres,1,Seattle Kraken,5,Regular,17151,141
2022-10-25,Vegas Golden Knights,4,San Jose Sharks,2,Regular,12003,146
2022-10-26,Tampa Bay Lightning,4,Anaheim Ducks,2,Regular,14889,151
2022-10-26,New York Rangers,0,New York Islanders,3,Regular,17255,145
2022-10-26,Edmonton Oilers,3,St. Louis Blues,1,Regular,18096,144
2022-10-27,Detroit Red Wings,1,Boston Bruins,5,Regular,17850,151
2022-10-27,Montreal Canadiens,3,Buffalo Sabres,2,Regular,12735,141
2022-10-27,Edmonton Oilers,6,Chicago Blackhawks,5,Regular,13685,158
2022-10-27,Washington Capitals,0,Dallas Stars,2,Regular,18235,145
2022-10-27,Winnipeg Jets,6,Los Angeles Kings,4,Regular,15716,145
2022-10-27,St. Louis Blues,2,Nashville Predators,6,Regular,17159,139
2022-10-27,Minnesota Wild,4,Ottawa Senators,2,Regular,13870,155
2022-10-27,Florida Panthers,3,Philadelphia Flyers,4,Regular,14871,157
2022-10-27,Vancouver Canucks,5,Seattle Kraken,4,Regular,17151,151
2022-10-27,Toronto Maple Leafs,3,San Jose Sharks,4,OT,12507,141
2022-10-28,Winnipeg Jets,3,Arizona Coyotes,2,OT,4600,147
2022-10-28,New York Islanders,6,Carolina Hurricanes,2,Regular,18680,149
2022-10-28,Boston Bruins,4,Columbus Blue Jackets,0,Regular,16162,139
2022-10-28,Colorado Avalanche,0,New Jersey Devils,1,Regular,12502,141
2022-10-28,Pittsburgh Penguins,1,Vancouver Canucks,5,Regular,18528,146
2022-10-28,Anaheim Ducks,0,Vegas Golden Knights,4,Regular,18036,152
2022-10-29,Chicago Blackhawks,3,Buffalo Sabres,4,OT,14547,151
2022-10-29,Edmonton Oilers,3,Calgary Flames,2,Regular,19289,150
2022-10-29,New York Rangers,6,Dallas Stars,3,Regular,18532,148
2022-10-29,Minnesota Wild,1,Detroit Red Wings,2,Regular,17364,135
2022-10-29,Ottawa Senators,3,Florida Panthers,5,Regular,15577,158
2022-10-29,Toronto Maple Leafs,2,Los Angeles Kings,4,Regular,17530,148
2022-10-29,Washington Capitals,3,Nashville Predators,0,Regular,17159,152
2022-10-29,Colorado Avalanche,4,New York Islanders,5,Regular,17255,150
2022-10-29,Carolina Hurricanes,4,Philadelphia Flyers,3,OT,13335,160
2022-10-29,Pittsburgh Penguins,1,Seattle Kraken,3,Regular,17151,153
2022-10-29,Tampa Bay Lightning,4,San Jose Sharks,3,Regular,15122,137
2022-10-29,Montreal Canadiens,7,St. Louis Blues,4,Regular,18096,147
2022-10-30,Toronto Maple Leafs,3,Anaheim Ducks,4,OT,16084,155
2022-10-30,New York Rangers,3,Arizona Coyotes,2,Regular,4600,144
2022-10-30,Minnesota Wild,4,Chicago Blackhawks,3,SO,14149,163
2022-10-30,Columbus Blue Jackets,1,New Jersey Devils,7,Regular,11547,148
2022-10-30,Winnipeg Jets,1,Vegas Golden Knights,2,OT,17824,151
2022-10-31,Detroit Red Wings,3,Buffalo Sabres,8,Regular,9673,147
2022-10-31,Washington Capitals,2,Carolina Hurricanes,3,SO,16211,161
2022-10-31,Los Angeles Kings,5,St. Louis Blues,1,Regular,17220,143
2022-11-01,Florida Panthers,1,Arizona Coyotes,3,Regular,4600,150
2022-11-01,Seattle Kraken,5,Calgary Flames,4,Regular,16803,153
2022-11-01,New York Islanders,3,Chicago Blackhawks,1,Regular,12523,145
2022-11-01,Los Angeles Kings,2,Dallas Stars,5,Regular,18374,148
2022-11-01,Nashville Predators,4,Edmonton Oilers,7,Regular,16812,157
2022-11-01,Montreal Canadiens,1,Minnesota Wild,4,Regular,16385,146
2022-11-01,Philadelphia Flyers,0,New York Rangers,1,OT,17206,149
2022-11-01,Boston Bruins,6,Pittsburgh Penguins,5,OT,17629,163
2022-11-01,Anaheim Ducks,6,San Jose Sharks,5,SO,10058,162
2022-11-01,Ottawa Senators,3,Tampa Bay Lightning,4,Regular,19092,153
2022-11-01,New Jersey Devils,5,Vancouver Canucks,2,Regular,18548,144
2022-11-01,Vegas Golden Knights,3,Washington Capitals,2,OT,18573,154
2022-11-02,Pittsburgh Penguins,3,Buffalo Sabres,6,Regular,12201,148
2022-11-02,Philadelphia Flyers,2,Toronto Maple Leafs,5,Regular,18437,156
2022-11-03,Dallas Stars,7,Arizona Coyotes,2,Regular,4600,145
2022-11-03,Nashville Predators,4,Calgary Flames,1,Regular,16984,151
2022-11-03,Los Angeles Kings,1,Chicago Blackhawks,2,OT,16658,150
2022-11-03,Washington Capitals,1,Detroit Red Wings,3,Regular,18527,145
2022-11-03,New Jersey Devils,4,Edmonton Oilers,3,Regular,17021,142
2022-11-03,Seattle Kraken,4,Minnesota Wild,0,Regular,17221,139
2022-11-03,Boston Bruins,5,New York Rangers,2,Regular,18006,141
2022-11-03,Vegas Golden Knights,5,Ottawa Senators,4,Regular,16043,154
2022-11-03,Florida Panthers,4,San Jose Sharks,3,SO,10182,162
2022-11-03,New York Islanders,5,St. Louis Blues,2,Regular,18096,153
2022-11-03,Carolina Hurricanes,4,Tampa Bay Lightning,3,SO,19092,181
2022-11-03,Anaheim Ducks,5,Vancouver Canucks,8,Regular,18760,154
2022-11-03,Montreal Canadiens,2,Winnipeg Jets,3,OT,13729,147
2022-11-04,Buffalo Sabres,3,Carolina Hurricanes,5,Regular,18727,152
2022-11-05,New Jersey Devils,4,Calgary Flames,3,OT,17386,158
2022-11-05,New York Islanders,0,Detroit Red Wings,3,Regular,19515,142
2022-11-05,Dallas Stars,6,Edmonton Oilers,2,Regular,17067,145
2022-11-05,Florida Panthers,4,Los Angeles Kings,5,Regular,16161,164
2022-11-05,Vegas Golden Knights,6,Montreal Canadiens,4,Regular,21105,147
2022-11-05,Philadelphia Flyers,2,Ottawa Senators,1,Regular,16722,149
2022-11-05,Seattle Kraken,3,Pittsburgh Penguins,2,Regular,18302,130
2022-11-05,Anaheim Ducks,5,San Jose Sharks,4,SO,17562,167
2022-11-05,Buffalo Sabres,3,Tampa Bay Lightning,5,Regular,19092,155
2022-11-05,Boston Bruins,1,Toronto Maple Leafs,2,Regular,18926,134
2022-11-05,Nashville Predators,4,Vancouver Canucks,3,SO,18855,166
2022-11-05,Chicago Blackhawks,0,Winnipeg Jets,4,Regular,13210,144
2022-11-05,Arizona Coyotes,3,Washington Capitals,2,Regular,18573,150
2022-11-06,Florida Panthers,5,Anaheim Ducks,3,Regular,15174,150
2022-11-06,Toronto Maple Leafs,3,Carolina Hurricanes,1,Regular,18463,143
2022-11-06,Detroit Red Wings,3,New York Rangers,2,OT,18006,153
2022-11-07,St. Louis Blues,1,Boston Bruins,3,Regular,17850,145
2022-11-07,Calgary Flames,3,New York Islanders,4,OT,15722,153
2022-11-07,Edmonton Oilers,4,Washington Capitals,5,Regular,18573,154
2022-11-08,Arizona Coyotes,4,Buffalo Sabres,1,Regular,10296,167
2022-11-08,Montreal Canadiens,3,Detroit Red Wings,2,SO,17033,158
2022-11-08,Minnesota Wild,0,Los Angeles Kings,1,Regular,13558,143
2022-11-08,Calgary Flames,2,New Jersey Devils,3,Regular,13096,152
2022-11-08,New York Islanders,4,New York Rangers,3,Regular,18006,151
2022-11-08,Vancouver Canucks,6,Ottawa Senators,4,Regular,13351,142
2022-11-08,St. Louis Blues,1,Philadelphia Flyers,5,Regular,15228,145
2022-11-08,Nashville Predators,1,Seattle Kraken,5,Regular,17151,138
2022-11-08,Edmonton Oilers,3,Tampa Bay Lightning,2,Regular,19092,160
2022-11-08,Vegas Golden Knights,4,Toronto Maple Leafs,3,OT,18459,142
2022-11-08,Dallas Stars,1,Winnipeg Jets,5,Regular,13847,139
2022-11-09,Minnesota Wild,4,Anaheim Ducks,1,Regular,14803,150
2022-11-09,Carolina Hurricanes,0,Florida Panthers,3,Regular,13225,145
2022-11-09,Vancouver Canucks,2,Montreal Canadiens,5,Regular,21105,144
2022-11-09,Pittsburgh Penguins,4,Washington Capitals,1,Regular,18573,145
2022-11-10,Calgary Flames,1,Boston Bruins,3,Regular,17850,148
2022-11-10,Vegas Golden Knights,7,Buffalo Sabres,4,Regular,15757,157
2022-11-10,Edmonton Oilers,2,Carolina Hurricanes,7,Regular,18118,142
2022-11-10,Philadelphia Flyers,2,Columbus Blue Jackets,5,Regular,15490,157
2022-11-10,Nashville Predators,3,Colorado Avalanche,5,Regular,18134,154
2022-11-10,New York Rangers,8,Detroit Red Wings,2,Regular,18869,140
2022-11-10,Chicago Blackhawks,1,Los Angeles Kings,2,OT,16443,153
2022-11-10,Ottawa Senators,3,New Jersey Devils,4,OT,13806,155
2022-11-10,Arizona Coyotes,2,New York Islanders,0,Regular,17255,148
2022-11-10,San Jose Sharks,3,St. Louis Blues,5,Regular,18096,144
2022-11-11,San Jose Sharks,5,Dallas Stars,4,Regular,18532,151
2022-11-11,Minnesota Wild,1,Seattle Kraken,0,Regular,17151,142
2022-11-11,Pittsburgh Penguins,4,Toronto Maple Leafs,2,Regular,19229,139
2022-11-11,Tampa Bay Lightning,1,Washington Capitals,5,Regular,18573,149
2022-11-12,Chicago Blackhawks,3,Anaheim Ducks,2,Regular,15184,152
2022-11-12,Boston Bruins,3,Buffalo Sabres,1,Regular,19070,148
2022-11-12,Winnipeg Jets,2,Calgary Flames,3,Regular,18501,153
2022-11-12,Carolina Hurricanes,1,Colorado Avalanche,4,Regular,18127,141
2022-11-12,Edmonton Oilers,4,Florida Panthers,2,Regular,16579,144
2022-11-12,Detroit Red Wings,3,Los Angeles Kings,4,Regular,18230,146
2022-11-12,Pittsburgh Penguins,4,Montreal Canadiens,5,OT,21105,155
2022-11-12,Arizona Coyotes,2,New Jersey Devils,4,Regular,16514,150
2022-11-12,New York Rangers,1,Nashville Predators,2,Regular,17169,145
2022-11-12,Columbus Blue Jackets,3,New York Islanders,4,OT,17255,146
2022-11-12,Ottawa Senators,4,Philadelphia Flyers,1,Regular,16912,148
2022-11-12,Vancouver Canucks,2,Toronto Maple Leafs,3,Regular,19497,138
2022-11-12,St. Louis Blues,3,Vegas Golden Knights,2,Regular,18343,148
2022-11-13,Vancouver Canucks,2,Boston Bruins,5,Regular,17850,150
2022-11-13,San Jose Sharks,3,Minnesota Wild,2,SO,17105,154
2022-11-13,Arizona Coyotes,1,New York Rangers,4,Regular,18006,145
2022-11-13,Dallas Stars,5,Philadelphia Flyers,1,Regular,16898,144
2022-11-13,Winnipeg Jets,3,Seattle Kraken,2,OT,17151,148
2022-11-13,Washington Capitals,3,Tampa Bay Lightning,6,Regular,19092,161
2022-11-14,Los Angeles Kings,5,Calgary Flames,6,Regular,17308,152
2022-11-14,Carolina Hurricanes,3,Chicago Blackhawks,0,Regular,15676,143
2022-11-14,St. Louis Blues,3,Colorado Avalanche,2,Regular,18104,150
2022-11-14,New York Islanders,4,Ottawa Senators,2,Regular,13408,148
2022-11-15,Detroit Red Wings,2,Anaheim Ducks,3,OT,15198,154
2022-11-15,Vancouver Canucks,5,Buffalo Sabres,4,Regular,11130,147
2022-11-15,Philadelphia Flyers,4,Columbus Blue Jackets,5,OT,15713,154
2022-11-15,Washington Capitals,2,Florida Panthers,5,Regular,13813,149
2022-11-15,New Jersey Devils,5,Montreal Canadiens,1,Regular,20753,152
2022-11-15,Minnesota Wild,1,Nashville Predators,2,Regular,17159,152
2022-11-15,Toronto Maple Leafs,5,Pittsburgh Penguins,2,Regular,17035,141
2022-11-15,Dallas Stars,4,Tampa Bay Lightning,5,OT,19092,169
2022-11-15,San Jose Sharks,5,Vegas Golden Knights,2,Regular,17899,145
2022-11-16,St. Louis Blues,5,Chicago Blackhawks,2,Regular,16284,138
2022-11-16,Los Angeles Kings,3,Edmonton Oilers,1,Regular,16943,148
2022-11-16,Buffalo Sabres,1,Ottawa Senators,4,Regular,13558,152
2022-11-17,Philadelphia Flyers,1,Boston Bruins,4,Regular,17850,150
2022-11-17,Colorado Avalanche,3,Carolina Hurricanes,2,OT,18680,153
2022-11-17,Montreal Canadiens,4,Columbus Blue Jackets,6,Regular,14914,156
2022-11-17,Dallas Stars,6,Florida Panthers,4,Regular,14428,158
2022-11-17,Pittsburgh Penguins,6,Minnesota Wild,4,Regular,18224,148
2022-11-17,New York Islanders,4,Nashville Predators,5,Regular,17159,145
2022-11-17,New York Rangers,2,Seattle Kraken,3,OT,17151,148
2022-11-17,Detroit Red Wings,7,San Jose Sharks,4,Regular,14134,139
2022-11-17,Washington Capitals,4,St. Louis Blues,5,SO,18096,170
2022-11-17,Calgary Flames,1,Tampa Bay Lightning,4,Regular,19092,158
2022-11-17,New Jersey Devils,3,Toronto Maple Leafs,2,OT,18189,142
2022-11-17,Arizona Coyotes,1,Vegas Golden Knights,4,Regular,17708,147
2022-11-17,Anaheim Ducks,2,Winnipeg Jets,3,Regular,14278,144
2022-11-18,Los Angeles Kings,1,Vancouver Canucks,4,Regular,18841,144
2022-11-19,Chicago Blackhawks,1,Boston Bruins,6,Regular,17850,141
2022-11-19,Detroit Red Wings,6,Columbus Blue Jackets,1,Regular,18693,145
2022-11-19,New York Islanders,2,Dallas Stars,5,Regular,18532,145
2022-11-19,Vegas Golden Knights,3,Edmonton Oilers,4,OT,18347,140
2022-11-19,Calgary Flames,5,Florida Panthers,4,SO,15842,168
2022-11-19,Carolina Hurricanes,1,Minnesota Wild,2,OT,18278,151
2022-11-19,Philadelphia Flyers,4,Montreal Canadiens,5,SO,21105,161
2022-11-19,Tampa Bay Lightning,3,Nashville Predators,2,OT,17444,152
2022-11-19,New Jersey Devils,5,Ottawa Senators,1,Regular,18881,153
2022-11-19,Los Angeles Kings,2,Seattle Kraken,3,OT,17151,141
2022-11-19,New York Rangers,2,San Jose Sharks,1,Regular,17562,148
2022-11-19,Anaheim Ducks,2,St. Louis Blues,6,Regular,18096,147
2022-11-19,Buffalo Sabres,2,Toronto Maple Leafs,5,Regular,18645,146
2022-11-19,Pittsburgh Penguins,3,Winnipeg Jets,0,Regular,15325,146
2022-11-19,Colorado Avalanche,4,Washington Capitals,0,Regular,18573,146
2022-11-20,Florida Panthers,3,Columbus Blue Jackets,5,Regular,15643,150
2022-11-20,Pittsburgh Penguins,5,Chicago Blackhawks,3,Regular,21182,150
2022-11-21,Colorado Avalanche,3,Dallas Stars,2,SO,18532,164
2022-11-21,Edmonton Oilers,2,New Jersey Devils,5,Regular,16514,143
2022-11-21,Arizona Coyotes,3,Nashville Predators,4,SO,17159,166
2022-11-21,Calgary Flames,5,Philadelphia Flyers,2,Regular,17896,141
2022-11-21,Ottawa Senators,1,San Jose Sharks,5,Regular,11295,146
2022-11-21,Anaheim Ducks,1,St. Louis Blues,3,Regular,18096,141
2022-11-21,Boston Bruins,5,Tampa Bay Lightning,3,Regular,19092,149
2022-11-21,New York Islanders,3,Toronto Maple Leafs,2,OT,18494,152
2022-11-21,Vegas Golden Knights,5,Vancouver Canucks,4,Regular,18558,157
2022-11-21,Carolina Hurricanes,3,Winnipeg Jets,4,OT,13346,139
2022-11-22,New York Rangers,5,Los Angeles Kings,3,Regular,18230,147
2022-11-22,Buffalo Sabres,7,Montreal Canadiens,2,Regular,20984,146
2022-11-23,New York Rangers,2,Anaheim Ducks,3,Regular,13759,141
2022-11-23,St. Louis Blues,2,Buffalo Sabres,6,Regular,17302,140
2022-11-23,Arizona Coyotes,4,Carolina Hurricanes,0,Regular,18775,147
2022-11-23,Montreal Canadiens,3,Columbus Blue Jackets,1,Regular,14197,152
2022-11-23,Vancouver Canucks,4,Colorado Avalanche,3,Regular,18132,158
2022-11-23,Chicago Blackhawks,4,Dallas Stars,6,Regular,18532,149
2022-11-23,Nashville Predators,0,Detroit Red Wings,3,Regular,19515,139
2022-11-23,Boston Bruins,2,Florida Panthers,5,Regular,17511,157
2022-11-23,Winnipeg Jets,1,Minnesota Wild,6,Regular,17450,153
2022-11-23,Toronto Maple Leafs,2,New Jersey Devils,1,Regular,16514,162
2022-11-23,Edmonton Oilers,0,New York Islanders,3,Regular,17255,154
2022-11-23,Calgary Flames,1,Pittsburgh Penguins,2,SO,18149,157
2022-11-23,San Jose Sharks,5,Seattle Kraken,8,Regular,17151,145
2022-11-23,Ottawa Senators,1,Vegas Golden Knights,4,Regular,17955,154
2022-11-23,Philadelphia Flyers,2,Washington Capitals,3,OT,18573,153
2022-11-25,Ottawa Senators,5,Anaheim Ducks,1,Regular,14278,156
2022-11-25,Carolina Hurricanes,2,Boston Bruins,3,OT,17850,168
2022-11-25,New Jersey Devils,3,Buffalo Sabres,1,Regular,16727,152
2022-11-25,New York Islanders,3,Columbus Blue Jackets,2,Regular,17286,149
2022-11-25,Montreal Canadiens,3,Chicago Blackhawks,2,SO,16159,152
2022-11-25,Winnipeg Jets,5,Dallas Stars,4,OT,18532,169
2022-11-25,Arizona Coyotes,3,Detroit Red Wings,4,SO,19515,161
2022-11-25,Toronto Maple Leafs,4,Minnesota Wild,3,Regular,18997,148
2022-11-25,Pittsburgh Penguins,4,Philadelphia Flyers,1,Regular,19309,142
2022-11-25,Los Angeles Kings,5,San Jose Sharks,2,Regular,17562,149
2022-11-25,St. Louis Blues,2,Tampa Bay Lightning,5,Regular,19092,142
2022-11-25,Seattle Kraken,4,Vegas Golden Knights,2,Regular,18119,142
2022-11-25,Calgary Flames,0,Washington Capitals,3,Regular,18573,145
2022-11-26,Calgary Flames,2,Carolina Hurricanes,3,Regular,18845,149
2022-11-26,Dallas Stars,1,Colorado Avalanche,4,Regular,18129,160
2022-11-26,St. Louis Blues,5,Florida Panthers,4,OT,15649,146
2022-11-26,Washington Capitals,1,New Jersey Devils,5,Regular,16514,147
2022-11-26,Philadelphia Flyers,2,New York Islanders,5,Regular,17255,138
2022-11-26,Edmonton Oilers,4,New York Rangers,3,Regular,18006,154
2022-11-26,Toronto Maple Leafs,4,Pittsburgh Penguins,1,Regular,18166,145
2022-11-26,Vancouver Canucks,5,Vegas Golden Knights,1,Regular,18004,150
2022-11-27,Seattle Kraken,5,Anaheim Ducks,4,Regular,14324,145
2022-11-27,Winnipeg Jets,7,Chicago Blackhawks,2,Regular,17611,143
2022-11-27,Ottawa Senators,3,Los Angeles Kings,2,OT,15136,157
2022-11-27,Arizona Coyotes,3,Minnesota Wild,4,Regular,17745,151
2022-11-27,Vancouver Canucks,4,San Jose Sharks,3,OT,11307,141
2022-11-28,Tampa Bay Lightning,6,Buffalo Sabres,5,OT,11766,157
2022-11-28,Vegas Golden Knights,3,Columbus Blue Jackets,2,SO,13771,164
2022-11-28,Toronto Maple Leafs,4,Detroit Red Wings,2,Regular,18277,144
2022-11-28,Florida Panthers,3,Edmonton Oilers,4,OT,17775,156
2022-11-28,New Jersey Devils,5,New York Rangers,3,Regular,17928,144
2022-11-28,Dallas Stars,4,St. Louis Blues,1,Regular,18096,133
2022-11-29,Tampa Bay Lightning,1,Boston Bruins,3,Regular,17850,146
